Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,83216,-,-,-,34.01,-116.22,-8,1401,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,Surface Albedo
2016,6,24,16,0,70,893,576,70,893,576,0,-80,37,84,842,5552,899,269,1,0,0.19994999468326569
2016,6,24,16,30,64,851,469,64,851,469,0,-79,36,84,889,6167,904,269,1,0,0.19994999468326569
2016,6,24,17,0,59,786,357,59,786,357,0,-76,36,84,944,6774,910,276,1,0,0.19994999468326569
2016,6,24,17,30,51,703,248,51,703,248,0,-73,34,84,1055,7372,909,276,1,0,0.19994999468326569
2016,6,24,18,0,41,561,142,41,561,142,0,-65,32,84,1288,7959,908,277,1,0,0.19994999468326569
2016,6,24,18,30,24,350,52,24,350,52,0,-61,30,84,1443,8530,892,277,1,0,0.19994999468326569
2016,6,24,19,0,0,0,0,0,0,0,0,-55,28,84,1721,9083,876,283,1,0,0.19994999468326569
2016,6,24,19,30,0,0,0,0,0,0,0,-53,27,84,1825,9613,855,283,1,0,0.19994999468326569
2016,6,24,20,0,0,0,0,0,0,0,0,-52,27,84,1865,10116,834,294,2,0,0.19994999468326569
2016,6,24,20,30,0,0,0,0,0,0,0,-50,26,84,1978,10586,817,294,2,0,0.19994999468326569
2016,6,24,21,0,0,0,0,0,0,0,0,-48,26,84,2040,11015,801,301,2,0,0.19994999468326569
2016,6,24,21,30,0,0,0,0,0,0,0,-46,25,84,2164,11395,783,301,2,0,0.19994999468326569
2016,6,24,22,0,0,0,0,0,0,0,0,-43,24,84,2355,11717,765,303,2,0,0.19994999468326569
2016,6,24,22,30,0,0,0,0,0,0,0,-40,23,84,2500,11972,752,303,2,0,0.19994999468326569
2016,6,24,23,0,0,0,0,0,0,0,0,-42,23,84,2446,12151,740,301,2,0,0.19994999468326569
2016,6,24,23,30,0,0,0,0,0,0,0,-39,22,84,2598,12246,737,301,1,0,0.19994999468326569
2016,6,25,0,0,0,0,0,0,0,0,0,-42,22,84,2440,12254,734,300,1,0,0.19994999468326569
2016,6,25,0,30,0,0,0,0,0,0,0,-40,21,84,2593,12174,737,300,1,0,0.19994999468326569
2016,6,25,1,0,0,0,0,0,0,0,0,-44,21,84,2409,12009,740,300,1,0,0.19994999468326569
2016,6,25,1,30,0,0,0,0,0,0,0,-44,21,84,2409,11767,744,300,1,0,0.19994999468326569
2016,6,25,2,0,0,0,0,0,0,0,0,-47,21,84,2249,11456,749,300,1,0,0.19994999468326569
2016,6,25,2,30,0,0,0,0,0,0,0,-45,20,84,2392,11085,751,300,1,0,0.19994999468326569
2016,6,25,3,0,0,0,0,0,0,0,0,-47,20,84,2293,10664,753,303,1,0,0.19994999468326569
2016,6,25,3,30,0,0,0,0,0,0,0,-47,20,84,2293,10201,752,303,1,0,0.19994999468326569
2016,6,25,4,0,0,0,0,0,0,0,0,-50,21,84,2101,9704,752,311,1,0,0.19994999468326569
2016,6,25,4,30,0,0,0,0,0,0,0,-52,22,84,1978,9178,751,311,0,0,0.19994999468326569
2016,6,25,5,0,21,217,35,21,217,35,1,-55,23,84,1826,8628,750,326,0,0,0.19994999468326569
2016,6,25,5,30,45,444,118,45,444,118,0,-59,25,84,1621,8060,750,326,0,0,0.19994999468326569
2016,6,25,6,0,64,587,218,64,587,218,0,-66,28,84,1347,7476,750,195,1,0,0.19994999468326569
2016,6,25,6,30,77,686,326,77,686,326,0,-68,29,84,1272,6880,753,195,1,0,0.19994999468326569
2016,6,25,7,0,88,758,435,88,758,435,0,-73,31,84,1090,6274,757,259,2,0,0.19994999468326569
2016,6,25,7,30,97,809,543,97,809,543,0,-75,32,84,1031,5660,764,259,2,0,0.19994999468326569
2016,6,25,8,0,104,850,646,104,850,646,0,-75,33,84,1008,5042,771,276,3,0,0.19994999468326569
2016,6,25,8,30,110,880,741,110,880,741,0,-77,34,84,954,4420,782,276,3,0,0.19994999468326569
2016,6,25,9,0,115,904,827,115,904,827,0,-76,35,84,956,3800,793,285,3,0,0.19994999468326569
2016,6,25,9,30,119,921,902,119,921,902,0,-76,35,84,956,3184,808,285,3,0,0.19994999468326569
2016,6,25,10,0,103,966,973,103,966,973,0,-76,36,84,954,2580,823,292,3,0,0.19994999468326569
2016,6,25,10,30,105,974,1021,105,974,1021,0,-76,36,84,954,2004,841,292,3,0,0.19994999468326569
2016,6,25,11,0,107,978,1053,107,978,1053,0,-73,36,84,1006,1490,859,298,3,0,0.19994999468326569
2016,6,25,11,30,108,980,1069,108,980,1069,0,-73,36,84,1006,1133,878,298,3,0,0.19994999468326569
2016,6,25,12,0,108,980,1070,108,980,1070,0,-74,37,84,986,1098,897,304,3,0,0.19994999468326569
2016,6,25,12,30,107,977,1055,107,977,1055,0,-74,37,84,985,1410,912,304,3,0,0.19994999468326569
2016,6,25,13,0,108,968,1024,108,968,1024,0,-73,37,84,1000,1905,927,308,3,0,0.19994999468326569
2016,6,25,13,30,106,960,978,106,960,978,0,-73,37,84,1000,2473,938,308,3,0,0.19994999468326569
2016,6,25,14,0,104,947,918,104,947,918,0,-73,37,84,1012,3074,949,311,3,0,0.19994999468326569
2016,6,25,14,30,101,931,846,101,931,846,0,-73,37,84,1012,3688,955,311,2,0,0.19994999468326569
2016,6,25,15,0,97,910,762,97,910,762,0,-72,37,84,1017,4308,961,313,2,0,0.19994999468326569
2016,6,25,15,30,92,883,668,92,883,668,0,-71,36,84,1074,4930,962,313,2,0,0.19994999468326569
2016,6,25,16,0,86,849,567,86,849,567,0,-71,36,84,1075,5549,963,314,2,0,0.2003999948501587
2016,6,25,16,30,79,803,460,79,803,460,0,-69,35,84,1135,6164,960,314,1,0,0.2003999948501587
2016,6,25,17,0,70,741,351,70,741,351,0,-69,35,84,1139,6772,957,317,1,0,0.2003999948501587
2016,6,25,17,30,59,652,242,59,652,242,0,-65,33,84,1273,7370,948,317,0,0,0.2003999948501587
2016,6,25,18,0,45,520,140,45,520,140,0,-60,31,84,1480,7956,940,332,0,0,0.2003999948501587
2016,6,25,18,30,26,301,51,26,301,51,0,-56,29,84,1659,8528,926,332,0,0,0.2003999948501587
2016,6,25,19,0,0,0,0,0,0,0,0,-51,28,84,1869,9081,913,186,0,0,0.2003999948501587
2016,6,25,19,30,0,0,0,0,0,0,0,-49,27,84,1982,9612,893,186,0,0,0.2003999948501587
2016,6,25,20,0,0,0,0,0,0,0,0,-46,27,84,2108,10115,874,222,1,0,0.2003999948501587
2016,6,25,20,30,0,0,0,0,0,0,0,-44,26,84,2236,10585,852,222,1,0,0.2003999948501587
2016,6,25,21,0,0,0,0,0,0,0,0,-42,26,84,2339,11014,830,247,1,0,0.2003999948501587
2016,6,25,21,30,0,0,0,0,0,0,0,-39,25,84,2482,11395,822,247,1,0,0.2003999948501587
2016,6,25,22,0,0,0,0,0,0,0,0,-38,25,84,2532,11718,814,263,1,0,0.2003999948501587
2016,6,25,22,30,0,0,0,0,0,0,0,-38,25,84,2532,11974,837,263,1,0,0.2003999948501587
2016,6,25,23,0,0,0,0,0,0,0,0,-38,25,84,2538,12153,861,270,1,0,0.2003999948501587
2016,6,25,23,30,0,0,0,0,0,0,0,-36,24,84,2694,12249,911,270,1,0,0.2003999948501587
2016,6,26,0,0,0,0,0,0,0,0,0,-36,24,84,2693,12258,962,271,1,0,0.2003999948501587
2016,6,26,0,30,0,0,0,0,0,0,0,-36,24,84,2693,12178,1016,271,1,0,0.2003999948501587
2016,6,26,1,0,0,0,0,0,0,0,0,-37,24,84,2663,12014,1073,267,1,0,0.2003999948501587
2016,6,26,1,30,0,0,0,0,0,0,0,-37,24,84,2663,11772,1119,267,1,0,0.2003999948501587
2016,6,26,2,0,0,0,0,0,0,0,0,-38,24,84,2599,11461,1165,262,1,0,0.2003999948501587
2016,6,26,2,30,0,0,0,0,0,0,0,-38,24,84,2599,11090,1202,262,1,0,0.2003999948501587
2016,6,26,3,0,0,0,0,0,0,0,0,-39,24,84,2527,10670,1239,261,1,0,0.2003999948501587
2016,6,26,3,30,0,0,0,0,0,0,0,-39,24,84,2527,10207,1269,261,1,0,0.2003999948501587
2016,6,26,4,0,0,0,0,0,0,0,0,-43,25,84,2286,9710,1300,260,1,0,0.2003999948501587
2016,6,26,4,30,0,0,0,0,0,0,0,-46,26,84,2155,9184,1326,260,0,0,0.2003999948501587
2016,6,26,5,0,22,227,36,22,227,36,0,-50,27,84,1954,8634,1353,253,0,0,0.2003999948501587
2016,6,26,5,30,43,460,118,43,460,118,0,-52,28,84,1843,8066,1377,253,0,0,0.2003999948501587
2016,6,26,6,0,59,599,216,59,599,216,0,-56,30,84,1638,7482,1401,217,0,0,0.2003999948501587
2016,6,26,6,30,71,696,322,71,696,322,0,-60,32,84,1463,6886,1424,217,0,0,0.2003999948501587
2016,6,26,7,0,82,759,429,82,759,429,0,-62,34,84,1339,6280,1448,337,1,0,0.2003999948501587
2016,6,26,7,30,90,809,535,90,809,535,0,-64,35,84,1267,5666,1473,337,1,0,0.2003999948501587
2016,6,26,8,0,98,842,634,98,842,634,0,-67,36,84,1172,5047,1499,330,2,0,0.2003999948501587
2016,6,26,8,30,104,870,728,104,870,728,0,-67,36,84,1172,4426,1536,330,2,0,0.2003999948501587
2016,6,26,9,0,112,886,810,112,886,810,0,-69,37,84,1102,3806,1573,329,3,0,0.2003999948501587
2016,6,26,9,30,116,902,882,116,902,882,0,-71,38,84,1044,3190,1620,329,3,0,0.2003999948501587
2016,6,26,10,0,124,907,941,124,907,941,0,-71,39,84,1029,2586,1667,328,3,0,0.2003999948501587
2016,6,26,10,30,126,916,987,126,916,987,0,-71,39,84,1029,2010,1718,328,3,0,0.2003999948501587
2016,6,26,11,0,135,911,1015,135,911,1015,0,-68,39,84,1097,1496,1771,330,4,0,0.2003999948501587
2016,6,26,11,30,136,913,1031,136,913,1031,0,-68,39,84,1097,1138,1814,330,4,0,0.2003999948501587
2016,6,26,12,0,142,904,1029,142,904,1029,0,-65,39,84,1170,1101,1858,333,5,0,0.2003999948501587
2016,6,26,12,30,141,900,1014,141,900,1014,0,-65,39,84,1169,1410,1892,333,5,0,0.2003999948501587
2016,6,26,13,0,120,921,991,120,921,991,0,-62,39,84,1247,1903,1926,338,5,0,0.2003999948501587
2016,6,26,13,30,117,912,946,117,912,946,0,-62,39,84,1246,2471,1948,338,4,0,0.2003999948501587
2016,6,26,14,0,115,898,888,115,898,888,0,-59,39,84,1338,3071,1972,346,4,0,0.2003999948501587
2016,6,26,14,30,111,881,817,111,881,817,0,-57,38,84,1411,3685,1978,346,4,0,0.2003999948501587
2016,6,26,15,0,105,861,735,105,861,735,0,-55,38,84,1494,4306,1984,355,4,0,0.2003999948501587
2016,6,26,15,30,100,833,643,100,833,643,0,-53,37,84,1577,4927,1984,355,3,0,0.2003999948501587
2016,6,26,16,0,93,797,545,93,797,545,0,-51,37,84,1646,5547,1985,185,3,0,0.2003999948501587
2016,6,26,16,30,85,749,441,85,749,441,0,-49,36,84,1738,6161,1986,185,3,0,0.2003999948501587
2016,6,26,17,0,76,683,335,76,683,335,0,-47,36,84,1795,6769,1987,194,3,0,0.2003999948501587
2016,6,26,17,30,64,591,230,64,591,230,0,-43,34,84,2004,7368,1985,194,2,0,0.2003999948501587
2016,6,26,18,0,49,452,131,49,452,131,0,-40,33,84,2188,7954,1984,200,1,0,0.2003999948501587
2016,6,26,18,30,27,241,47,27,241,47,0,-36,31,84,2449,8526,1971,200,1,0,0.2003999948501587
2016,6,26,19,0,0,0,0,0,0,0,0,-32,30,84,2685,9080,1959,202,1,0,0.2003999948501587
2016,6,26,19,30,0,0,0,0,0,0,0,-30,29,84,2845,9611,1955,202,1,0,0.2003999948501587
2016,6,26,20,0,0,0,0,0,0,0,0,-28,29,84,2939,10115,1951,202,1,0,0.2003999948501587
2016,6,26,20,30,0,0,0,0,0,0,0,-26,28,85,3115,10585,1976,202,1,0,0.2003999948501587
2016,6,26,21,0,0,0,0,0,0,0,0,-24,28,85,3199,11015,2001,197,1,0,0.2003999948501587
2016,6,26,21,30,0,0,0,0,0,0,0,-22,27,85,3392,11396,2043,197,1,0,0.2003999948501587
2016,6,26,22,0,0,0,0,0,0,0,0,-21,27,85,3449,11720,2085,191,1,0,0.2003999948501587
2016,6,26,22,30,0,0,0,0,0,0,0,-21,27,85,3449,11976,2125,191,1,0,0.2003999948501587
2016,6,26,23,0,0,0,0,0,0,0,0,-21,27,85,3459,12156,2165,191,1,0,0.2003999948501587
2016,6,26,23,30,0,0,0,0,0,0,0,-21,27,85,3459,12253,2196,191,0,0,0.2003999948501587
2016,6,27,0,0,0,0,0,0,0,0,0,-21,27,85,3425,12262,2228,189,0,0,0.2003999948501587
2016,6,27,0,30,0,0,0,0,0,0,1,-21,27,85,3424,12183,2241,189,0,0,0.2003999948501587
2016,6,27,1,0,0,0,0,0,0,0,8,-23,27,85,3349,12019,2254,192,0,0,0.2003999948501587
2016,6,27,1,30,0,0,0,0,0,0,1,-20,26,85,3552,11777,2267,192,0,0,0.2003999948501587
2016,6,27,2,0,0,0,0,0,0,0,1,-21,26,85,3471,11467,2281,186,0,0,0.2003999948501587
2016,6,27,2,30,0,0,0,0,0,0,0,-21,26,85,3472,11097,2324,186,0,0,0.2003999948501587
2016,6,27,3,0,0,0,0,0,0,0,0,-21,26,85,3523,10676,2368,352,1,0,0.2003999948501587
2016,6,27,3,30,0,0,0,0,0,0,0,-21,26,85,3525,10213,2447,352,2,0,0.2003999948501587
2016,6,27,4,0,0,0,0,0,0,0,0,-16,26,85,3839,9716,2527,351,4,0,0.2003999948501587
2016,6,27,4,30,0,0,0,0,0,0,7,-13,25,85,4074,9190,2553,351,4,0,0.2003999948501587
2016,6,27,5,0,13,0,13,24,91,29,8,-8,25,85,4511,8640,2580,186,5,4,0.2003999948501587
2016,6,27,5,30,47,0,47,58,282,103,7,-8,25,85,4510,8072,2496,186,5,4,0.2003999948501587
2016,6,27,6,0,88,5,89,85,419,195,8,-11,26,85,4226,7488,2412,214,5,4,0.2003999948501587
2016,6,27,6,30,128,20,136,106,529,296,8,-13,27,85,3984,6892,2315,214,5,0,0.2003999948501587
2016,6,27,7,0,163,19,172,111,643,405,8,-22,28,85,3305,6286,2219,230,5,0,0.2003999948501587
2016,6,27,7,30,105,0,105,123,702,508,8,-27,30,85,2945,5672,2198,230,4,0,0.2003999948501587
2016,6,27,8,0,264,44,292,127,759,610,8,-42,32,85,2140,5054,2177,220,3,0,0.2003999948501587
2016,6,27,8,30,255,21,270,135,792,702,8,-46,34,85,1913,4432,2211,220,3,0,0.2003999948501587
2016,6,27,9,0,375,80,438,142,817,785,8,-60,36,85,1355,3812,2247,185,3,0,0.2003999948501587
2016,6,27,9,30,418,301,674,147,836,857,8,-60,36,85,1355,3196,2294,185,3,0,0.2003999948501587
2016,6,27,10,0,421,414,794,122,893,926,8,-66,37,85,1169,2592,2341,357,3,0,0.2003999948501587
2016,6,27,10,30,233,15,247,125,902,972,8,-66,37,85,1169,2016,2385,357,3,0,0.2003999948501587
2016,6,27,11,0,510,207,710,129,904,1003,8,-65,37,85,1211,1503,2430,355,3,0,0.2003999948501587
2016,6,27,11,30,508,379,880,130,907,1019,8,-65,37,85,1210,1144,2465,355,3,0,0.2003999948501587
2016,6,27,12,0,489,72,560,128,910,1021,4,-63,38,85,1258,1104,2500,354,3,0,0.2003999948501587
2016,6,27,12,30,144,7,152,127,906,1006,4,-63,38,85,1258,1411,2531,354,2,0,0.2003999948501587
2016,6,27,13,0,456,333,771,111,921,981,8,-59,39,85,1349,1902,2563,351,2,0,0.2003999948501587
2016,6,27,13,30,357,27,382,109,911,937,8,-59,39,84,1348,2470,2591,351,1,0,0.2003999948501587
2016,6,27,14,0,287,19,303,104,902,880,8,-54,39,84,1493,3069,2620,336,1,0,0.2003999948501587
2016,6,27,14,30,75,0,75,100,885,810,8,-54,39,84,1492,3683,2651,336,1,0,0.2003999948501587
2016,6,27,15,0,97,862,728,97,862,728,1,-51,39,84,1593,4303,2682,309,1,0,0.2003999948501587
2016,6,27,15,30,266,397,525,92,835,637,7,-49,38,84,1680,4925,2707,309,1,0,0.2003999948501587
2016,6,27,16,0,87,798,540,87,798,540,1,-47,38,84,1755,5544,2733,290,1,0,0.2003999948501587
2016,6,27,16,30,79,752,437,79,752,437,0,-45,37,84,1852,6159,2741,290,0,0,0.2003999948501587
2016,6,27,17,0,70,693,333,70,693,333,0,-44,37,84,1896,6767,2749,291,0,0,0.2003999948501587
2016,6,27,17,30,59,605,229,59,605,229,0,-42,36,84,2002,7366,2739,291,0,0,0.2003999948501587
2016,6,27,18,0,44,489,132,44,489,132,0,-40,35,84,2105,7953,2729,359,0,0,0.2003999948501587
2016,6,27,18,30,25,283,49,25,283,49,0,-38,34,84,2225,8525,2703,359,0,0,0.2003999948501587
2016,6,27,19,0,0,0,0,0,0,0,1,-37,33,84,2307,9079,2678,214,0,0,0.2003999948501587
2016,6,27,19,30,0,0,0,0,0,0,3,-35,32,84,2441,9610,2670,214,0,0,0.2003999948501587
2016,6,27,20,0,0,0,0,0,0,0,3,-34,31,84,2530,10115,2663,235,1,0,0.2003999948501587
2016,6,27,20,30,0,0,0,0,0,0,3,-32,30,84,2679,10585,2677,235,1,0,0.2003999948501587
2016,6,27,21,0,0,0,0,0,0,0,3,-32,29,84,2720,11016,2692,255,1,0,0.2003999948501587
2016,6,27,21,30,0,0,0,0,0,0,0,-30,28,84,2882,11398,2705,255,1,0,0.2003999948501587
2016,6,27,22,0,0,0,0,0,0,0,7,-33,28,84,2719,11722,2718,274,1,0,0.2003999948501587
2016,6,27,22,30,0,0,0,0,0,0,3,-33,28,84,2719,11979,2717,274,1,0,0.2003999948501587
2016,6,27,23,0,0,0,0,0,0,0,3,-36,28,84,2556,12160,2717,288,1,0,0.2003999948501587
2016,6,27,23,30,0,0,0,0,0,0,3,-34,27,84,2709,12257,2717,288,1,0,0.2003999948501587
2016,6,28,0,0,0,0,0,0,0,0,4,-36,27,84,2570,12267,2718,300,1,0,0.2003999948501587
2016,6,28,0,30,0,0,0,0,0,0,3,-36,27,84,2570,12188,2718,300,1,0,0.2003999948501587
2016,6,28,1,0,0,0,0,0,0,0,4,-38,27,84,2486,12025,2718,312,1,0,0.2003999948501587
2016,6,28,1,30,0,0,0,0,0,0,4,-36,26,84,2636,11784,2712,312,1,0,0.2003999948501587
2016,6,28,2,0,0,0,0,0,0,0,3,-36,26,84,2597,11473,2707,320,1,0,0.2003999948501587
2016,6,28,2,30,0,0,0,0,0,0,3,-36,26,84,2598,11103,2707,320,1,0,0.2003999948501587
2016,6,28,3,0,0,0,0,0,0,0,3,-37,26,84,2585,10683,2707,324,1,0,0.2003999948501587
2016,6,28,3,30,0,0,0,0,0,0,3,-37,26,84,2586,10220,2719,324,1,0,0.2003999948501587
2016,6,28,4,0,0,0,0,0,0,0,3,-37,26,85,2570,9723,2732,330,1,0,0.2003999948501587
2016,6,28,4,30,0,0,0,0,0,0,4,-39,27,85,2425,9197,2749,330,1,0,0.2003999948501587
2016,6,28,5,0,4,0,4,22,155,32,4,-40,28,85,2369,8647,2767,341,1,4,0.2003999948501587
2016,6,28,5,30,15,0,15,48,374,108,4,-42,29,85,2236,8079,2775,341,1,4,0.2003999948501587
2016,6,28,6,0,28,0,28,64,533,203,7,-41,30,85,2226,7495,2783,182,1,4,0.2003999948501587
2016,6,28,6,30,43,0,43,77,634,305,8,-43,31,85,2103,6898,2778,182,1,4,0.2003999948501587
2016,6,28,7,0,58,0,58,84,717,411,8,-38,33,85,2294,6292,2774,246,1,0,0.2003999948501587
2016,6,28,7,30,248,142,325,92,769,514,8,-40,34,85,2169,5679,2757,246,1,0,0.2003999948501587
2016,6,28,8,0,299,169,406,97,814,614,3,-38,35,85,2224,5060,2741,287,1,0,0.2003999948501587
2016,6,28,8,30,102,844,706,102,844,706,0,-38,35,85,2223,4439,2716,287,1,0,0.2003999948501587
2016,6,28,9,0,105,871,790,105,871,790,0,-39,36,85,2127,3818,2691,304,1,0,0.2003999948501587
2016,6,28,9,30,109,889,863,109,889,863,0,-41,37,85,2013,3202,2663,304,1,0,0.2003999948501587
2016,6,28,10,0,449,285,706,102,917,927,2,-44,38,85,1881,2599,2637,312,1,0,0.2003999948501587
2016,6,28,10,30,414,349,742,104,927,974,2,-44,38,85,1880,2023,2612,312,1,4,0.2003999948501587
2016,6,28,11,0,105,934,1007,105,934,1007,0,-47,39,85,1747,1510,2588,319,1,0,0.2003999948501587
2016,6,28,11,30,106,937,1025,106,937,1025,1,-47,39,84,1746,1150,2566,319,0,0,0.2003999948501587
2016,6,28,12,0,108,934,1026,108,934,1026,1,-48,39,84,1716,1108,2545,337,0,0,0.2003999948501587
2016,6,28,12,30,108,933,1013,108,933,1013,2,-48,39,84,1715,1412,2520,337,0,4,0.2003999948501587
2016,6,28,13,0,485,100,579,126,901,978,2,-49,39,84,1673,1902,2496,227,0,0,0.2003999948501587
2016,6,28,13,30,124,892,935,124,892,935,1,-47,38,84,1765,2468,2474,227,0,0,0.2003999948501587
2016,6,28,14,0,123,877,877,123,877,877,1,-48,38,84,1720,3067,2453,270,1,0,0.2003999948501587
2016,6,28,14,30,339,38,370,119,860,808,3,-48,38,84,1719,3681,2429,270,1,0,0.2003999948501587
2016,6,28,15,0,307,394,596,112,841,728,2,-49,38,84,1702,4301,2406,284,2,0,0.2003999948501587
2016,6,28,15,30,262,398,522,106,813,637,8,-47,37,84,1796,4923,2376,284,2,4,0.2003999948501587
2016,6,28,16,0,132,0,132,97,781,541,8,-46,37,84,1817,5543,2346,291,3,4,0.2003999948501587
2016,6,28,16,30,107,0,107,89,733,438,4,-44,36,84,1918,6158,2316,291,3,0,0.2003999948501587
2016,6,28,17,0,77,678,334,77,678,334,1,-41,35,84,2091,6766,2287,297,3,0,0.2003999948501587
2016,6,28,17,30,65,587,230,65,587,230,0,-39,34,84,2211,7365,2256,297,3,0,0.2003999948501587
2016,6,28,18,0,48,471,133,48,471,133,3,-33,33,84,2501,7952,2226,300,3,4,0.2003999948501587
2016,6,28,18,30,27,265,49,27,265,49,3,-29,31,84,2800,8524,2200,300,2,4,0.2003999948501587
2016,6,28,19,0,0,0,0,0,0,0,1,-22,30,84,3242,9078,2174,300,2,0,0.2003999948501587
2016,6,28,19,30,0,0,0,0,0,0,0,-20,29,84,3434,9610,2143,300,2,0,0.2003999948501587
2016,6,28,20,0,0,0,0,0,0,0,0,-16,29,84,3646,10115,2112,294,2,0,0.2003999948501587
2016,6,28,20,30,0,0,0,0,0,0,0,-14,28,84,3863,10586,2078,294,2,0,0.2003999948501587
2016,6,28,21,0,0,0,0,0,0,0,0,-14,28,84,3893,11017,2045,289,2,0,0.2003999948501587
2016,6,28,21,30,0,0,0,0,0,0,0,-11,27,84,4126,11400,2017,289,2,0,0.2003999948501587
2016,6,28,22,0,0,0,0,0,0,0,0,-13,27,84,3970,11725,1989,288,2,0,0.2003999948501587
2016,6,28,22,30,0,0,0,0,0,0,0,-11,26,84,4210,11982,1968,288,1,0,0.2003999948501587
2016,6,28,23,0,0,0,0,0,0,0,0,-15,26,84,3936,12164,1948,290,1,0,0.2003999948501587
2016,6,28,23,30,0,0,0,0,0,0,0,-15,26,84,3936,12262,1932,290,1,0,0.2003999948501587
2016,6,29,0,0,0,0,0,0,0,0,0,-18,26,84,3671,12272,1918,294,1,0,0.2003999948501587
2016,6,29,0,30,0,0,0,0,0,0,0,-16,25,84,3895,12194,1905,294,1,0,0.2003999948501587
2016,6,29,1,0,0,0,0,0,0,0,0,-20,25,84,3609,12031,1893,299,1,0,0.2003999948501587
2016,6,29,1,30,0,0,0,0,0,0,0,-20,25,84,3609,11791,1883,299,1,0,0.2003999948501587
2016,6,29,2,0,0,0,0,0,0,0,0,-24,25,84,3355,11480,1873,304,1,0,0.2003999948501587
2016,6,29,2,30,0,0,0,0,0,0,0,-24,25,84,3355,11110,1865,304,1,0,0.2003999948501587
2016,6,29,3,0,0,0,0,0,0,0,0,-27,25,84,3176,10690,1858,309,1,0,0.2003999948501587
2016,6,29,3,30,0,0,0,0,0,0,0,-27,25,84,3176,10227,1852,309,1,0,0.2003999948501587
2016,6,29,4,0,0,0,0,0,0,0,0,-29,25,84,3069,9730,1846,311,1,0,0.2003999948501587
2016,6,29,4,30,0,0,0,0,0,0,0,-31,26,84,2893,9204,1842,311,1,0,0.2003999948501587
2016,6,29,5,0,21,227,34,21,227,34,1,-34,27,84,2680,8654,1838,312,1,0,0.2003999948501587
2016,6,29,5,30,41,460,115,41,460,115,0,-36,28,84,2529,8086,1839,312,1,0,0.2003999948501587
2016,6,29,6,0,56,605,213,56,605,213,0,-41,30,84,2239,7502,1841,315,2,0,0.2003999948501587
2016,6,29,6,30,67,700,318,67,700,318,0,-43,31,84,2116,6905,1854,315,1,0,0.2003999948501587
2016,6,29,7,0,77,764,424,77,764,424,0,-41,33,84,2150,6299,1867,196,0,0,0.2003999948501587
2016,6,29,7,30,84,812,528,84,812,528,0,-43,34,84,2034,5685,1894,196,0,0,0.2003999948501587
2016,6,29,8,0,92,844,627,92,844,627,0,-45,36,84,1878,5066,1921,278,1,0,0.2003999948501587
2016,6,29,8,30,98,872,720,98,872,720,0,-45,36,84,1878,4445,1951,278,1,0,0.2003999948501587
2016,6,29,9,0,105,888,803,105,888,803,0,-47,37,84,1771,3825,1981,297,2,0,0.2003999948501587
2016,6,29,9,30,109,904,875,109,904,875,0,-49,38,84,1677,3209,2004,297,2,0,0.2003999948501587
2016,6,29,10,0,110,920,937,110,920,937,0,-51,39,84,1599,2606,2028,307,2,0,0.2003999948501587
2016,6,29,10,30,112,929,983,112,929,983,0,-51,39,84,1598,2030,2045,307,2,0,0.2003999948501587
2016,6,29,11,0,117,929,1014,117,929,1014,0,-51,39,84,1609,1517,2064,314,2,0,0.2003999948501587
2016,6,29,11,30,118,931,1031,118,931,1031,0,-51,39,84,1608,1157,2084,314,2,0,0.2003999948501587
2016,6,29,12,0,123,925,1031,123,925,1031,0,-52,40,84,1525,1113,2104,321,2,0,0.2003999948501587
2016,6,29,12,30,122,922,1017,122,922,1017,0,-53,40,84,1524,1414,2127,321,2,0,0.2003999948501587
2016,6,29,13,0,110,931,991,110,931,991,0,-53,40,84,1493,1902,2150,332,2,0,0.2003999948501587
2016,6,29,13,30,108,922,947,108,922,947,0,-52,39,84,1575,2467,2178,332,2,0,0.2003999948501587
2016,6,29,14,0,111,900,886,111,900,886,0,-53,39,84,1528,3066,2207,344,2,0,0.2003999948501587
